"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1995","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,021,000",""
"SURVEY","1995","MAR","","STATE","UTAH","49","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,803,000",""
"SURVEY","1995","MAR","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,635,000",""
"SURVEY","1995","MAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,755,000",""
"SURVEY","1995","MAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","184,148,000",""
"SURVEY","1995","MAY","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","82,376,000",""
"SURVEY","1995","MAY","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,307,000",""
"SURVEY","1995","MAY","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,969,000",""
"SURVEY","1995","MAY","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","21,805,000",""
"SURVEY","1995","MAY","","STATE","KANSAS","20","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,392,000",""
"SURVEY","1995","MAY","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","83,000",""
"SURVEY","1995","MAY","","STATE","MICHIGAN","26","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,135,000",""
"SURVEY","1995","MAY","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","61,228,000",""
"SURVEY","1995","MAY","","STATE","MISSOURI","29","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,529,000",""
"SURVEY","1995","MAY","","STATE","NEBRASKA","31","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,249,000",""
"SURVEY","1995","MAY","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,125,000",""
"SURVEY","1995","MAY","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","49,181,000",""
"SURVEY","1995","MAY","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,028,000",""
"SURVEY","1995","MAY","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,360,000",""
"SURVEY","1995","MAY","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,437,000",""
"SURVEY","1995","MAY","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","39,473,000",""
"SURVEY","1995","MAY","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,190,000",""
"SURVEY","1995","MAY","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,176,000",""
"SURVEY","1995","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,736,000",""
"SURVEY","1995","MAY","","STATE","UTAH","49","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,013,000",""
"SURVEY","1995","MAY","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,933,000",""
"SURVEY","1995","MAY","","STATE","WASHINGTON","53","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,265,000",""
"SURVEY","1995","MAY","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","181,016,000",""
"SURVEY","1995","NOV","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","83,814,000",""
"SURVEY","1995","NOV","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","33,863,000",""
"SURVEY","1995","NOV","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,826,000",""
"SURVEY","1995","NOV","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,906,000",""
"SURVEY","1995","NOV","","STATE","KANSAS","20","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,510,000",""
"SURVEY","1995","NOV","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","93,000",""
"SURVEY","1995","NOV","","STATE","MICHIGAN","26","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,941,000",""
"SURVEY","1995","NOV","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","54,719,000",""
"SURVEY","1995","NOV","","STATE","MISSOURI","29","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","14,050,000",""
"SURVEY","1995","NOV","","STATE","NEBRASKA","31","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,746,000",""
"SURVEY","1995","NOV","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,645,000",""
"SURVEY","1995","NOV","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","49,495,000",""
"SURVEY","1995","NOV","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,023,000",""
"SURVEY","1995","NOV","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,009,000",""
"SURVEY","1995","NOV","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,144,000",""
"SURVEY","1995","NOV","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","46,917,000",""
"SURVEY","1995","NOV","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,952,000",""
"SURVEY","1995","NOV","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,038,000",""
"SURVEY","1995","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","595,000",""
"SURVEY","1995","NOV","","STATE","UTAH","49","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,864,000",""
"SURVEY","1995","NOV","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,104,000",""
"SURVEY","1995","NOV","","STATE","WASHINGTON","53","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,903,000",""
"SURVEY","1995","NOV","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","172,516,000",""
"SURVEY","1995","OCT","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","82,953,000",""
"SURVEY","1995","OCT","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","35,879,000",""
"SURVEY","1995","OCT","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,787,000",""
"SURVEY","1995","OCT","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","19,597,000",""
"SURVEY","1995","OCT","","STATE","KANSAS","20","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,236,000",""
"SURVEY","1995","OCT","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","84,000",""
"SURVEY","1995","OCT","","STATE","MICHIGAN","26","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,402,000",""
"SURVEY","1995","OCT","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","55,491,000",""
"SURVEY","1995","OCT","","STATE","MISSOURI","29","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","14,281,000",""
"SURVEY","1995","OCT","","STATE","NEBRASKA","31","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,832,000",""
"SURVEY","1995","OCT","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,039,000",""
"SURVEY","1995","OCT","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","47,991,000",""
"SURVEY","1995","OCT","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,069,000",""
"SURVEY","1995","OCT","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,647,000",""
"SURVEY","1995","OCT","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,491,000",""
"SURVEY","1995","OCT","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","40,826,000",""
"SURVEY","1995","OCT","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","29,261,000",""
"SURVEY","1995","OCT","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,808,000",""
"SURVEY","1995","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","753,000",""
"SURVEY","1995","OCT","","STATE","UTAH","49","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,117,000",""
"SURVEY","1995","OCT","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,566,000",""
"SURVEY","1995","OCT","","STATE","WASHINGTON","53","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,417,000",""
"SURVEY","1995","OCT","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","177,792,000",""
"SURVEY","1995","SEP","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","78,686,000",""
"SURVEY","1995","SEP","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","36,734,000",""
"SURVEY","1995","SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,203,000",""
"SURVEY","1995","SEP","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,808,000",""
"SURVEY","1995","SEP","","STATE","KANSAS","20","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,065,000",""
"SURVEY","1995","SEP","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","79,000",""
"SURVEY","1995","SEP","","STATE","MICHIGAN","26","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,689,000",""
"SURVEY","1995","SEP","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","51,936,000",""
"SURVEY","1995","SEP","","STATE","MISSOURI","29","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,577,000",""
"SURVEY","1995","SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,069,000",""
"SURVEY","1995","SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,345,000",""
"SURVEY","1995","SEP","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","45,929,000",""
"SURVEY","1995","SEP","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,945,000",""
"SURVEY","1995","SEP","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,239,000",""
"SURVEY","1995","SEP","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,176,000",""
"SURVEY","1995","SEP","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","42,525,000",""
"SURVEY","1995","SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","28,617,000",""
"SURVEY","1995","SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,678,000",""
"SURVEY","1995","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","961,000",""
"SURVEY","1995","SEP","","STATE","UTAH","49","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,343,000",""
"SURVEY","1995","SEP","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,058,000",""
"SURVEY","1995","SEP","","STATE","WASHINGTON","53","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,936,000",""
"SURVEY","1995","SEP","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","175,730,000",""
"SURVEY","1995","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","951,677,000",""
"SURVEY","1995","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","389,914,000",""
"SURVEY","1995","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","111,577,000",""
"SURVEY","1995","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","240,577,000",""
"SURVEY","1995","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","28,884,000",""
"SURVEY","1995","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,030,000",""
"SURVEY","1995","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","111,010,000",""
"SURVEY","1995","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","678,405,000",""
"SURVEY","1995","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","144,378,000",""
"SURVEY","1995","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","116,356,000",""
"SURVEY","1995","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,622,000",""
"SURVEY","1995","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","556,999,000",""
"SURVEY","1995","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","29,506,000",""
"SURVEY","1995","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","105,862,000",""
"SURVEY","1995","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","51,281,000",""
"SURVEY","1995","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","469,316,000",""
"SURVEY","1995","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","347,774,000",""
"SURVEY","1995","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","147,746,000",""
"SURVEY","1995","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,675,000",""
"SURVEY","1995","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","80,893,000",""
"SURVEY","1995","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","137,210,000",""
"SURVEY","1995","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","82,377,000",""
"SURVEY","1995","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,090,827,000",""
"SURVEY","1994","APR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","74,988,000",""
"SURVEY","1994","APR","","STATE","COLORADO","08","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,550,000",""
"SURVEY","1994","APR","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,195,000",""
"SURVEY","1994","APR","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,620,000",""
"SURVEY","1994","APR","","STATE","KANSAS","20","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,423,000",""
"SURVEY","1994","APR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","66,000",""
"SURVEY","1994","APR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,745,000",""
"SURVEY","1994","APR","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","57,243,000",""
"SURVEY","1994","APR","","STATE","MISSOURI","29","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,551,000",""
"SURVEY","1994","APR","","STATE","NEBRASKA","31","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,496,000",""
"SURVEY","1994","APR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,026,000",""
"SURVEY","1994","APR","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","46,141,000",""
"SURVEY","1994","APR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,714,000",""
"SURVEY","1994","APR","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,264,000",""
"SURVEY","1994","APR","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,864,000",""
"SURVEY","1994","APR","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","56,276,000",""
"SURVEY","1994","APR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,451,000",""
"SURVEY","1994","APR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","13,156,000",""
"SURVEY","1994","APR","","STATE","UTAH","49","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,294,000",""
"SURVEY","1994","APR","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,044,000",""
"SURVEY","1994","APR","","STATE","WASHINGTON","53","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,999,000",""
"SURVEY","1994","APR","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","165,541,000",""
"SURVEY","1994","AUG","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","77,090,000",""
"SURVEY","1994","AUG","","STATE","COLORADO","08","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,591,000",""
"SURVEY","1994","AUG","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,555,000",""
"SURVEY","1994","AUG","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,068,000",""
