Date,Report Number,Report Year,Region,Commodity,Type,Low Price,High Price,Imported Low Price,Imported High Price,Domestic Low Price,Domestic High Price
5/26/00,21,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.2275,1.405,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.125,1.5925,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.0825,1.5425,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,MUENSTER,1.285,1.5875,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,MUENSTER,1.285,1.5875,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.3125,1.56,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.2925,1.455,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.3125,1.56,,,,
5/26/00,21,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.2925,1.455,,,,
5/26/00,21,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.4275,2.9225
5/26/00,21,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.4275,2.9225
5/26/00,21,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
5/26/00,21,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
5/26/00,21,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
5/26/00,21,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
5/26/00,21,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,1.9825,2.49
5/26/00,21,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,1.9825,2.49
5/26/00,21,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
5/26/00,21,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
5/26/00,21,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
5/26/00,21,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
5/26/00,21,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
5/26/00,21,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
5/26/00,21,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.8425,3.37
5/26/00,21,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.8425,3.37
5/26/00,21,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.4425,1.7225
5/26/00,21,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.4425,1.7225
5/26/00,21,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
5/26/00,21,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
5/26/00,21,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.6175,4.7925
5/26/00,21,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.6175,4.7925
5/26/00,21,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
5/26/00,21,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
5/26/00,21,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
5/26/00,21,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
5/26/00,21,2000,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.65,3.29,,
5/26/00,21,2000,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.65,3.29,,
5/26/00,21,2000,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,2.25,2.75,,
5/26/00,21,2000,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,2.25,2.75,,
5/26/00,21,2000,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
5/26/00,21,2000,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
5/26/00,21,2000,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.35,2.55
5/26/00,21,2000,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.35,2.55
5/26/00,21,2000,MIDWEST,CHEESE,BLUE 5#,1.7825,2,,,,
5/26/00,21,2000,MIDWEST,CHEESE,BLUE 5#,1.7825,2,,,,
5/26/00,21,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.42,1.6475,,,,
5/26/00,21,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.42,1.6475,,,,
5/26/00,21,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.4,2.115,,,,
5/26/00,21,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.4,2.115,,,,
5/26/00,21,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2,2.685,,,,
5/26/00,21,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2,2.685,,,,
5/26/00,21,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.58,2.115,,,,
5/26/00,21,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.58,2.115,,,,
5/26/00,21,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.46,2.215,,,,
5/26/00,21,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.46,2.215,,,,
5/26/00,21,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.2525,1.45,,,,
5/26/00,21,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.2525,1.45,,,,
5/26/00,21,2000,WEST,CHEESE,CHEDDAR 40# BLOCK,1.21,1.35,,,,
5/26/00,21,2000,WEST,CHEESE,CHEDDAR 10# CUTS,1.39,1.61,,,,
5/26/00,21,2000,WEST,CHEESE,CHEDDAR 40# BLOCK,1.21,1.35,,,,
5/26/00,21,2000,WEST,CHEESE,CHEDDAR 10# CUTS,1.39,1.61,,,,
5/26/00,21,2000,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.2,2.45,,,,
5/26/00,21,2000,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.2,2.45,,,,
5/26/00,21,2000,WEST,CHEESE,MONTEREY JACK 10#,1.4,1.56,,,,
5/26/00,21,2000,WEST,CHEESE,MONTEREY JACK 10#,1.4,1.56,,,,
5/26/00,21,2000,WEST,CHEESE,PROCESS 5# LOAF,1.225,1.485,,,,
5/26/00,21,2000,WEST,CHEESE,PROCESS 5# LOAF,1.225,1.485,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.1275,1.595,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.1275,1.595,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.23,1.4075,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.085,1.545,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.23,1.4075,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.085,1.545,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,MUENSTER,1.2875,1.59,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,MUENSTER,1.2875,1.59,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.285,1.4475,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.285,1.4475,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.305,1.5525,,,,
6/2/00,22,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.305,1.5525,,,,
6/2/00,22,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.43,2.925
6/2/00,22,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.43,2.925
6/2/00,22,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
6/2/00,22,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
