"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2005","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,853,000",""
"SURVEY","2005","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","189,978,000",""
"SURVEY","2005","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","554,760,000",""
"SURVEY","2005","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","769,001,000",""
"SURVEY","2005","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","24,263,000",""
"SURVEY","2004","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","214,269,000",""
"SURVEY","2004","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","526,389,000",""
"SURVEY","2004","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","767,568,000",""
"SURVEY","2004","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,910,000",""
"SURVEY","2004","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","215,979,000",""
"SURVEY","2004","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","568,783,000",""
"SURVEY","2004","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","811,521,000",""
"SURVEY","2004","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,759,000",""
"SURVEY","2004","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","198,757,000",""
"SURVEY","2004","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","481,077,000",""
"SURVEY","2004","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","705,790,000",""
"SURVEY","2004","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,956,000",""
"SURVEY","2004","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","208,118,000",""
"SURVEY","2004","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","532,616,000",""
"SURVEY","2004","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","766,090,000",""
"SURVEY","2004","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,356,000",""
"SURVEY","2004","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","213,575,000",""
"SURVEY","2004","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","518,113,000",""
"SURVEY","2004","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","756,932,000",""
"SURVEY","2004","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,244,000",""
"SURVEY","2004","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","226,086,000",""
"SURVEY","2004","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","615,904,000",""
"SURVEY","2004","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","870,002,000",""
"SURVEY","2004","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","28,012,000",""
"SURVEY","2004","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","227,545,000",""
"SURVEY","2004","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","590,544,000",""
"SURVEY","2004","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","842,047,000",""
"SURVEY","2004","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,958,000",""
"SURVEY","2004","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","215,466,000",""
"SURVEY","2004","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","520,803,000",""
"SURVEY","2004","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","759,546,000",""
"SURVEY","2004","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,277,000",""
"SURVEY","2004","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","219,557,000",""
"SURVEY","2004","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","558,823,000",""
"SURVEY","2004","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","804,459,000",""
"SURVEY","2004","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,079,000",""
"SURVEY","2004","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","197,073,000",""
"SURVEY","2004","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","481,244,000",""
"SURVEY","2004","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","704,251,000",""
"SURVEY","2004","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,934,000",""
"SURVEY","2004","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","201,729,000",""
"SURVEY","2004","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","528,234,000",""
"SURVEY","2004","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","756,118,000",""
"SURVEY","2004","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,155,000",""
"SURVEY","2004","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","209,841,000",""
"SURVEY","2004","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","553,884,000",""
"SURVEY","2004","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","790,717,000",""
"SURVEY","2004","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,992,000",""
"SURVEY","2003","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","220,586,000",""
"SURVEY","2003","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","534,718,000",""
"SURVEY","2003","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","781,105,000",""
"SURVEY","2003","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,801,000",""
"SURVEY","2003","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","225,416,000",""
"SURVEY","2003","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","546,627,000",""
"SURVEY","2003","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","794,215,000",""
"SURVEY","2003","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","22,172,000",""
"SURVEY","2003","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","206,730,000",""
"SURVEY","2003","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","491,419,000",""
"SURVEY","2003","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","724,386,000",""
"SURVEY","2003","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,237,000",""
"SURVEY","2003","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","208,024,000",""
"SURVEY","2003","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","538,833,000",""
"SURVEY","2003","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","770,008,000",""
"SURVEY","2003","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,151,000",""
"SURVEY","2003","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","221,241,000",""
"SURVEY","2003","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","514,914,000",""
"SURVEY","2003","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","761,215,000",""
"SURVEY","2003","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,060,000",""
"SURVEY","2003","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","227,612,000",""
"SURVEY","2003","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","552,455,000",""
"SURVEY","2003","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","808,963,000",""
"SURVEY","2003","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","28,896,000",""
"SURVEY","2003","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","224,072,000",""
"SURVEY","2003","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","549,984,000",""
"SURVEY","2003","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","800,098,000",""
"SURVEY","2003","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,042,000",""
"SURVEY","2003","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","215,154,000",""
"SURVEY","2003","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","530,798,000",""
"SURVEY","2003","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","771,275,000",""
"SURVEY","2003","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,323,000",""
"SURVEY","2003","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","225,928,000",""
"SURVEY","2003","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","538,513,000",""
"SURVEY","2003","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","791,037,000",""
"SURVEY","2003","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,596,000",""
"SURVEY","2003","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","204,232,000",""
"SURVEY","2003","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","467,226,000",""
"SURVEY","2003","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","695,541,000",""
"SURVEY","2003","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","24,083,000",""
"SURVEY","2003","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","209,264,000",""
"SURVEY","2003","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","491,098,000",""
"SURVEY","2003","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","722,406,000",""
"SURVEY","2003","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","22,044,000",""
"SURVEY","2003","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","222,424,000",""
"SURVEY","2003","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","516,845,000",""
"SURVEY","2003","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","762,153,000",""
"SURVEY","2003","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","22,884,000",""
"SURVEY","2002","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","236,327,000",""
"SURVEY","2002","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","513,576,000",""
"SURVEY","2002","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","765,632,000",""
"SURVEY","2002","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","15,729,000",""
"SURVEY","2002","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","221,829,000",""
"SURVEY","2002","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","565,419,000",""
"SURVEY","2002","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","801,498,000",""
"SURVEY","2002","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","14,250,000",""
"SURVEY","2002","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","215,015,000",""
"SURVEY","2002","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","493,262,000",""
